tanggal_baca,id,clean_author,clean_text,score,sentiment
2026-01-26 07:00:00,Ugzoa4S7qTMQOTVzodt4AaABAg,@BangAndre-c2s,Yakin... Tempo Bukan ANTEK ASING Sekarang ??? Kalau Gua sih NGAK YAKIN !!! Salam Waras dari Qatar !,-3,Negatif
2026-01-26 07:00:00,UgyHXlEz5kGYN-CZhf54AaABAg,@yuyunsri6190,"Presiden kita ini, banyak d batasi ttg informasi, oleh lingkarannya sendiri....",1,Positif
2026-01-26 07:00:00,Ugy6FetZ8CxGEwCU_EJ4AaABAg,@adrianusdewa1111,"Masih percaya omongan nya.....????
Ancaman antek asing koq rajin keluar negeri",-2,Negatif
2026-01-26 07:00:00,Ugwj8bh06n1yDkbV3rR4AaABAg,@hartonocitrasetiawan9726,Nyebut dirinya sendiri kah?,0,Netral
2026-01-26 07:00:00,Ugy_Bevk5-h2pqnNeTR4AaABAg,@hikaru9894,"fungsi BIN dan UU ITE apaan?!!!! hal kek gini mesti membentuk lembaga baru dan rapat"" ga jelas, ujung-ujungnya ga guna plus ngabisin anggaran lagi.",1,Positif
2026-01-26 07:00:00,Ugwj8skDVO6HGVCo9Yp4AaABAg,@Perdanaz2025,Prabowo Sama jokowi Sama aja 11 12 jgn percaya cocotnya prabowo,1,Positif
2026-01-26 07:00:00,UgxW4w1fZNz2FLIWPmB4AaABAg,@puri1718,Kaidah pemerintah skrg itu: buruk rupa cermin dibelah alias blaming others,0,Netral
2026-01-26 07:00:00,UgwJvSSgSNLfFlR9cp94AaABAg,@mohbudi8897,Mungkin dimaksud Prabowo antek asing itu bukan Nagara tp perorangan/kelompok brows,-2,Negatif
2026-01-26 07:00:00,Ugxxfr6glkqsxgue8z54AaABAg,@adimusolla,"ibarat sebuah keluarga, klo diki2 nyalahi tetangganya.. pdhl si kepala keluarganya ndak kompeten yo repot...",0,Netral
2026-01-26 07:00:00,UgwokeievyeeCfPb_c14AaABAg,@Zanitahiburan,niice tempo co,0,Netral
2026-01-26 07:00:00,UgwkBLR6zwl1DtLbCnt4AaABAg,@akppkaakp,"diskusi oke as usual 🙂‍↕️🙌 tapi unrelated, set-nya bisa diubah dikit gak ya? heheh kok kayaknya malah gloomy gitu, apa karena warna catnya, atau lightingnya?",0,Netral
2026-01-26 07:00:00,Ugzo9AQLiRIqb4yiMKh4AaABAg,@Rosyid-gy5sn,"Yg nyata merusak negriadalah antek2 bangsa sendiri, contohnya kasus dana haji, kasus laptop disdik.",-4,Negatif
2026-01-26 07:00:00,Ugx_jfjR9O4OffWR4Dt4AaABAg,@EniWinawati-jy1qe,"Pemerintah rupanya sdh terjangkit penyakit delusional senilisme, terutama setelah pembentukan kabinet super jumbo, pemungutan istilah2 orba spt antek asing. Nunggu 5 tahun kok lama banget ya?",-4,Negatif
2026-01-26 07:00:00,UgxrHzEBG6IAh5Jitq14AaABAg,@tenjobertani3347,PRESIDEN OMON-OMON; HASIL NOL KOMA,0,Netral
2026-01-26 07:00:00,UgxBLUnaoUe-qEKV0pN4AaABAg,@dhiyakmunir6603,"Semakin pesimis dg pemerintahan sa'at ini.
Semoga kedepan ada pmimpin yg bnar2 pduli PD rkyatnya",1,Positif
2026-01-26 07:00:00,UgwWWyIGUHLdmDpr9Nh4AaABAg,@MuldongokSiTukangTipu,Tempatnya lebih bagus yg tempat lama,0,Netral
2026-01-26 07:00:00,UgziIdORFAu__-eef6B4AaABAg,@yusonosorong6217,"Dirinya yg jd antek asing dan jongos geng solo,malah nuduh oposan jd antek asing..?sudahlah gak usah koar2 terus.fokus hukum mati dan miskinkan koruptor.itu sj yg rakyat tunggu,buktikan bos...😂😂😂",-3,Negatif
2026-01-26 07:00:00,UgyJISOc8tSierwlByR4AaABAg,@hichocopunch,auto nonton sebelum ditakedown lagi wqwqwqw,0,Netral
2026-01-26 07:00:00,Ugxaci5Jd3jAOoatYk94AaABAg,@bagassetiawan438,Banyakk contoh negara klau sudah di masukin asing trus mnerus gk bakalan maju dan bubar lama kelamaan negra ini,-1,Negatif
2026-01-26 07:00:00,UgyCFJw_mcKStra3sLZ4AaABAg,@hajisutisna6637,Yg. Jadi. Masalah bukan Orang. Asing nya. Tapi. Pejabat Negara ini. Pa,-2,Negatif
2026-01-26 07:00:00,UgzhgY6W06dPSeAZHfJ4AaABAg,@SM46734,"SMG aj perang dunia 3 sgr agr CPT ber Ahir, jd DPR,MPR nt d depan melwan musuh bw bmbu runcing mntp",-2,Negatif
2026-01-26 07:00:00,UgxmX3yk1c26R8_Mu0V4AaABAg,@kokiyasintulungagung4347,Gaaas aja lah pak wo🎉,0,Netral
2026-01-26 07:00:00,UgxqA36PrW3XeAg1EQx4AaABAg,@AsmoroBangun-o5g,Antek asing tapi yg teriak selalu mengekor,-3,Negatif
2026-01-26 07:00:00,UgxffS7SN3ut41A5bGB4AaABAg,@youtuber1ndo,"Terbukti Indo ini tdk cocok jd negara, merdeka saja per pulau, pejabatnya byk yg inkompetensi dan tdk berintegritas, lbh sayang sm pengusaha kaya drpd rakyat umumnya.. dl indo ini tdk ada atau tdk bersatu apa salahnya masing2 lg.. cth: seandainya aceh merdeka ia akan punya apbn sendiri, bnpb sendiri dll.. tdk teralienasi spt skrg.. hidup sementara di dunia tp kok terlalu disakralkan persatuan yg toh mmg tak mmbuat bahagia, kenyataannya dihati kita jg sdh tdk ada persatuan lg, fenomenanya org sdh selamatkan diri masing2 dan kelgnya saja",4,Positif
2026-01-26 07:00:00,UgyvJqgFJPcqx44W3nh4AaABAg,@mbisdesa9134,2029 saatnya GANTI PRESIDEN,0,Netral
2026-01-26 07:00:00,Ugy80uU4W2DXGTr8y9B4AaABAg,@TirtoTH,😢ya Tuhan.. dominasi & aji mumpung kebablasan ber jama'ah mewabah & semakin parah,-1,Negatif
2026-01-26 07:00:00,Ugw3F9DXENqGR0uk_Tp4AaABAg,@barbaragunthardt6960,Lha ribut antek asing tapi jalan2 trus kenegara asing..kocak bukan?? Omon2 gituuuuhhh,-3,Negatif
2026-01-26 07:00:00,Ugw6eU2UQzs8TEHCvy94AaABAg,@teguhimanullah,Tempo oh tempo.,0,Netral
2026-01-26 07:00:00,UgwzPuSQr-V8nWswdGZ4AaABAg,@AYani-g2c,"Makin terasa bau asin autoratarian rejim ... jangan suka nyinyir ya, nanti masuk hotel prodeo lho.  Nyala lampu  demokrasi sudah makin meredup di negeri konoha.",0,Netral
2026-01-26 07:00:00,UgzjyUr7WvAFe1FFIv14AaABAg,@florensimellia9454,"Sayang banget sama kalian. Ikut terharu dengan progress podcast ini. Ngikutin dari awal podcast masih sederhana, sampe skg kameranya bagus, ada studio khusus. Sehat2 yaa❤",1,Positif
2026-01-26 07:00:00,UgzqZhimehFoMDYkbnh4AaABAg,@ibu083,Antek asengnya siapa coba... negara bisa pny utang sebanyak itu aja apa ga bahaya kalo sampe galbay.. apa gak tergadai kan negeri ini? Pemerintah sendiri kali anteknya.,-3,Negatif
2026-01-26 07:00:00,UgxOZvWUFny16kkB-rB4AaABAg,@serdadoe81,"""...Ngglandang carang soko pucuk,anglepeti daging kang waras...""",0,Netral
2026-01-26 07:00:00,UgyyL5vO0UqBxwYs5jV4AaABAg,@jacsweet7089,"Wowo lagi,,OMON omon",-2,Negatif
2026-01-26 07:00:00,UgwWaTBkbBE-UJ0RqR14AaABAg,@muhammadjamaludin1707,"Antek asing ke rakyatnya
Yes man ke pemimpin negara lain",-2,Negatif
2026-01-26 07:00:00,UgyUo8j8FPalSqdgng54AaABAg,@BlackWater78,Negara terlalu banyak lembaga🤣,0,Netral
2026-01-26 07:00:00,UgwuwauX8xSLLv_mhI14AaABAg,@faazbimahasenalmuttaqi5660,"Antek asingpun pada protes...😅
Hayo loh.....😂",-1,Negatif
2026-01-26 07:00:00,Ugwgg6US8cgZZ9u6gO54AaABAg,@adangrashid2862,"Negeri dengan 1001 paradoks, termasuk pemimpinnya ...!",0,Netral
2026-01-26 07:00:00,UgwpMyUXpNfMZQYmNsF4AaABAg,@kangenkrakal,Pecelele nyimak,0,Netral
2026-01-25 07:00:00,UgwnXkIv6H1bdTgSj0F4AaABAg,@abdillahpratama7754,Ini adalah ide untuk memuluskan jalan dua periode.....😂,0,Netral
2026-01-25 07:00:00,Ugy9KE9a50mPJycCjpR4AaABAg,@DillahAchmad,Cukup 1 periode tuk presiden PRABOWO,0,Netral
2026-01-25 07:00:00,Ugx8dUY0NiFogUGDRLt4AaABAg,@KeluargaAlea1234,Termasuk propaganda media tempo,-1,Negatif
2026-01-25 07:00:00,Ugz2luUXl4A4A81UNH94AaABAg,@jansentanu2637,"Kalau sikap si wowo itu disengaja, berarti dia pemimpin fasis otoriter. Kalau itu tidak disengaja, berarti dia mengidap delusional persecution complex, sama kek penghuni bumi ceper yang percaya ada elit global yang selalu menzolimi.

Kesimpulannya, apapun alasannya, si wowo tidak layak jadi pemimpin.",-2,Negatif
2026-01-25 07:00:00,UgxwjvIHFmYdqtwYsVd4AaABAg,@ernststavr0blof3ld95,Rezim paranoid sih..wataknya sih halu parah..😁😁😁 mulai pikun..😁😁😁,-2,Negatif
2026-01-25 07:00:00,Ugy8lVbFmJo7UGBO0zp4AaABAg,@Kun14-k4,dana daerah dipotong tp bikin badan baru terus 😢,0,Netral
2026-01-25 07:00:00,Ugz3x1ETQMgKdjFnQW54AaABAg,@JuraganKunyit,"Ingat tidak ada suatu negara di dunia ini yg kepemerintahanya tampa rakyat maka lbh bijaklah dlm mengambil keputusan..!!
Semakin rakyat di tekan maka rakyat akan semakin melawan karena jika kemarahan rakyat sdh tak terbendung lagi hanya tggl menunggu waktu aja kemarahan itu akan pasti akan meletus naudzubillah..Hal itu sangat berbahaya buat kedaulatan bangsa. Lagi dan lagi yg jd korban rakyat kecil, kita smua pasti berharap hal itu tdk akan pernah terjadi😢 Semoga indonesia baikbaik saja aman tentram dan dijauhkan dr segala musibah",3,Positif
2026-01-25 07:00:00,UgyxwcE9PsJe2rls3R14AaABAg,@komarchucky3456,Neo orde Baru,-1,Negatif
2026-01-25 07:00:00,UgzzaqfFGeTr4no_hfd4AaABAg,@HasSantrial,Pemerintah sempol,0,Netral
2026-01-25 07:00:00,UgyvBxvOUM4niDoEz_F4AaABAg,@Riko-z3c,Cica kurusan. Makin cantik❤🎉,0,Netral
2026-01-25 07:00:00,UgwSCrIbQpsSN9o5RxV4AaABAg,@idavisser4499,Kok doyan banget seh bilang antek asing ? Tuh pejabat2 Konoha sendiri yg bikin negara ini TIDAK maju2 krn korupsi.,-3,Negatif
2026-01-25 07:00:00,Ugy0WC090kcpQQ3oSsd4AaABAg,@Wangsimi1617,"Antek asing dituduhkan ke rakyat, lhaaaa dia sendiri  ngomong doang....kerjanya ke negara2 asing.",-3,Negatif
2026-01-25 07:00:00,UgwwS0UYSJnySGXcBZV4AaABAg,@grpchannel9911,"Aneh baca komen nitizen ini.
Pemerintah mewaspadain anteng asing disalahkan.giliran asing menanamkan modalnya keindonesia dan membawa pekerjanya keindonesia protes.dibuat aturan agar itu tidak terjadi asing masuk malah protes.waras berpikir donk nitizen kita hrs waspada dgn kepentingan asing.waspada dgn amerika waspada dgn china dgn kepentingan mrka diindonesia ini.agar indonesia ini tidak bergantung dgn asing lagi.",-7,Negatif
2026-01-25 07:00:00,UgwSGClyUKCOKVDuhnN4AaABAg,@AryasatyaDwiputra,"Jaman Mulyono kritikus di labeli teroris, cingkrang, anti pancasilais..
Jaman si OMON kritikus di labeli antek asing.. 

Betul betul pemimpin yg otoriter. Dia pikir kerjanya beres. Padahal mlegedes🤮🤮",-6,Negatif
2026-01-25 07:00:00,UgxxUXv5nQrXBiUYpBJ4AaABAg,@yudiherwantono6147,ANTEK ASONG,-1,Negatif
2026-01-25 07:00:00,Ugzb4bnGmHzHw8yepo14AaABAg,@maulananurushobry,Nyimak,0,Netral
2026-01-25 07:00:00,UgztGYDYtHYG-NB85V54AaABAg,@RakaTokan-f6d,"Antek2 asing..a itu tidak, sing itu nyanyi jadi antek2 yg tidak bisa nyanyi..bisanya omon2 aja",-3,Negatif
2026-01-25 07:00:00,UgwL-yy3AIUo4fOngI54AaABAg,@BKP-Farm,Kalo UU Anti Antek Genk Solo Boleh Nie 😂😂😂,-2,Negatif
2026-01-25 07:00:00,UgzNuRazXkqLPAyq5aF4AaABAg,@lindhuirlanda793,😂😂 investor aseng may be,-1,Negatif
2026-01-25 07:00:00,Ugz00yrD-20x6hHuB-V4AaABAg,@awwwso,Podcast podcast 🤣🤣,0,Netral
2026-01-25 07:00:00,UgxYj8FUjKMK7dLfedZ4AaABAg,@hahahihi6999,hukum wajib berlaku buatt org2 biasa aja kocakk,0,Netral
2026-01-25 07:00:00,UgxTm4cM4fTLmTc1Hcx4AaABAg,@ilhamn8840,Yang Bilang antek2 asing malah penjilat trump 😂,-4,Negatif
2026-01-25 07:00:00,UgxHjjYUVtAmehByBjd4AaABAg,@Jancok_rai_ku,Prabowo termul.😂,0,Netral
2026-01-25 07:00:00,UgxSs5l4kOVpQr2p0dp4AaABAg,@fajarandriyanto3392,boomer taunya cuma oseng-oseng aja,0,Netral
2026-01-25 07:00:00,UgwFfvdlc8Ri8TbIJSR4AaABAg,@jawajawajawa1898,HIDUUUP PRABROROOOO...😬😁,0,Netral
2026-01-25 07:00:00,UgwFZ13-Q-DVzIzMPFB4AaABAg,@JooxAkuu,"WADOOHH....!!!

SEPERTINYA PRESIDEN KITA INI MENGIDAP SINDROM MEGALOMANIA

TIDAK SAMPAI 5 TAHUN BISA HANCUR NEGARA INI...",-1,Negatif
2026-01-25 07:00:00,Ugyj9_uupDm01ZLHGv14AaABAg,@DuacanoDua-xn9oo,"Presiden anti asing 😂
Rajin keluar negri tempat asing asing berada 😂
Pidato panjang lebar di negara asing 😂
Peralatan militer di beli di negara asing 😂
Saling kerjasama dengan negara asing 😂",-7,Negatif
2026-01-25 07:00:00,UgxPgduNZvpSTkbteNV4AaABAg,@haidarmanggala,"Masuk bayar,macet ditanjakan,mau mandi air hangat bayar lagi. Padahal dulu masuk tok yg bayar",0,Netral
2026-01-25 07:00:00,UgyY47c3gdKXfG3Bpe94AaABAg,@wahyudin6234,"ada 2 tipe manusia didunia ini, 
1 antek2 aseeng
2 antek2 oslo",-2,Negatif
2026-01-25 07:00:00,Ugx0TmiX32VejM59GHd4AaABAg,@amidalaquinny3439,Penjilat asing .....,-2,Negatif
2026-01-25 07:00:00,UgwmhBqdpOHSLDhCbVV4AaABAg,@jendudoz1764,Wapres ganti pak Mahfud MD aja bisa ga sih 😓,0,Netral
2026-01-25 07:00:00,UgzTWximCU5029kkED94AaABAg,@alistair981,"Bukan prabowo aja yang was was dengan antek asing, banyak pemimpin baik sudah naik atau belum naik was was. Negara di selatan utara timur jauh dan barat semua was was dengan langkah Indonesia.",-2,Negatif
2026-01-25 07:00:00,UgxKOIx1mJohNSrp8ux4AaABAg,@agusnurcholis3623,"Antek"" Mulyono lebih berbahaya ..",-3,Negatif
2026-01-25 07:00:00,UgyzacLlbv8tiVP4YKR4AaABAg,@jframasea693,"""Saya sebenarnya ada 2""",0,Netral
2026-01-25 07:00:00,UgxKoqYcEj22fCzi_314AaABAg,@armenwang-dy5my,"Hanya Tempo yg benar2 jujur saat ini, nyata dan apa adanya,,, keren 👍",0,Netral
2026-01-25 07:00:00,UgzbWqgI6SdTqy9UWux4AaABAg,@lutpay5567,Antek aseng yg gak masuk kelompoknya😅,-2,Negatif
2026-01-25 07:00:00,Ugyz6spTV2NSeqW4od94AaABAg,@ste4494,"Coba Donkk kalo bukan antek asing, mau donk bahas Prabowo yg baru aja merapat ke Donald Trump di Board of Peace, disaat dunia memusuhi Amerika.

Kalo berani bahas berarti tempo mantap 👍😊
Kalo nda, waduh sy jd ragu deh..😊🙏🏻😊",-5,Negatif
2026-01-25 07:00:00,UgwPICgGE9Gkpsk1idN4AaABAg,@yulikwartolo8344,"Bukannya buat program mensejahterakan rakyat, mencipt lap kerja; malah cuman mau mempertshsnkan kekuasaan",1,Positif
2026-01-25 07:00:00,UgyGIH-j5B09ImpuhU14AaABAg,@ameliadyani9768,Dah pikun.,-1,Negatif
2026-01-25 07:00:00,UgzGXauSpcFjApvuaN14AaABAg,@mamanpd5341,Perlu dilihat fakta dan data lebih mendalam serta statistik. Sumber dari berbagai perspektif.,0,Netral
2026-01-25 07:00:00,UgyARX6EWo7GQx5JIcR4AaABAg,@erlangaw,Kepercayaan rakyat dulu bangun. Klo rakyat aja pesimis gimana,0,Netral
2026-01-25 07:00:00,UgzDFj11GpR3nI0Gzix4AaABAg,@Mellowship1,Antek asing nomor satu di negara ini ya dia sendiri,-2,Negatif
2026-01-25 07:00:00,UgzVtq3MK-wpmp0uNit4AaABAg,@andreyFeriyan-yx3jt,👀,0,Netral
2026-01-25 07:00:00,UgzXY73n7zbN5UFPKAd4AaABAg,@sugengsantoso2118,antek asing...laaa presiden e jg produk asing...propaganda...mbessss,-1,Negatif
2026-01-25 07:00:00,UgzfD0rPIeMZATCuCSd4AaABAg,@jokokasiono,Gmn dg ijazah Jokowi min.sama lippo berkuasa min,0,Netral
2026-01-25 07:00:00,UgyoRlJUgIwj1OowikB4AaABAg,@nanirusmanah4257,Mbak cica tambah ayu !!!!,0,Netral
2026-01-25 07:00:00,UgxuGsUN5mzjnCPRvCZ4AaABAg,@iwanal3891,Prabowo presiden omon-omon dan paling hobi ke luar negeri.,0,Netral
2026-01-25 07:00:00,UgwVtRPgsiH6ECi9FDh4AaABAg,@EndahTV,Antek aing omongkosong prawowo,-1,Negatif
2026-01-25 07:00:00,UgzWy1cc6gjk2xm-Ywt4AaABAg,@dianediana-i9f,tks tempo yg selalu memberi pencerahan dan mencerdaskan bangsa dgn.resiko yg tdk  Kecil,0,Netral
2026-01-25 07:00:00,Ugx8SyV9z4CjN_ch6254AaABAg,@terry3986,Aduuh.. berani bngt tempo.,1,Positif
2026-01-25 07:00:00,UgwrZPENy3yga6kx0Hl4AaABAg,@ZoroKucing12,"Menurut bennix tempo adalah antek asing, benarkah?",-2,Negatif
2026-01-25 07:00:00,Ugwhbmd2QZR_xOSHVrN4AaABAg,@interistidarigayo,untuk tempo bikin lagi dong video investigasi dines lingkungan nya . . selain bocor alus saya juga penonton setia dines lingkungan milik tempo . .,-1,Negatif
2026-01-25 07:00:00,UgzzTLH1jx4sK-G6zIB4AaABAg,@khairilanwar9483,Siapa itu Jos soros bung?,-1,Negatif
2026-01-25 07:00:00,UgxHI8tjh201Q_W8n414AaABAg,@renasyaMF,"Naif sekali kita dalam bernegara kalo mengaggap propaganda asing itu tidak ada dan tidak penting. Yg terjadi sekarang, propaganda dan kontrol narasi itu alat perang termurah dan terefektif untuk membuat kekacauan dalam sebuah negara. Contoh terbaru; Iran.",-5,Negatif
2026-01-25 07:00:00,Ugy5aaEnnqBquOQXc4p4AaABAg,@Lintang2024,"Saya jadi teringat waktu jaman orba(orde baru) masyarakat selalu ditakut takuti dengan istilah ""bahaya laten/PKI).",-1,Negatif
2026-01-25 07:00:00,UgzAL0L4oLscfpzwqR94AaABAg,@faiztwit9679,Wowo: Hidup Jokowi 🔥,-1,Negatif
2026-01-25 07:00:00,UgwCxrMHxg9wo0oFjix4AaABAg,@lambeijo3693,Mau enak berkuasa tanpa gangguan dan kritik? Atau sudah tau musuh negara yg nyata tapi gak berani?,-2,Negatif
2026-01-25 07:00:00,UgzvS8aF6QW9P8SP25h4AaABAg,@MuhyaniOei,"Menurut keyakinan saya kita di suruh mengutamakan nasionalisme ditengah himpitan ekonomi, pengangguran makin tinggi, rupiah melemah, biaya hidup makin mahal,tekanan  krisis ekonomi global yg pemerintah pun mungkin tak mampu hadapi, korupsi yg makin ekstrem, kemiskinan ekstrem dan birokrasi yg semakin koruptif propaganda antek asing adalah bentuk lain dari nasionalisme sesat para penguasa",-2,Negatif
2026-01-25 07:00:00,Ugz8BVBg83jajgdYOON4AaABAg,@virdiawanip2278,"Aku ingin terbang bebas di angkasa...
HAI ANTEK ANTEK ASING🤣",-3,Negatif
2026-01-25 07:00:00,UgzI4ypnprSRJAMnnE54AaABAg,@ilhamprimapangestu9739,"Role para aktor podkas-podkes ini:
Mbak cica: minyak
Mas Rikang: Kompor
Mas Hussein: sapu (nyapuin mulu dari tadi)",0,Netral
2026-01-25 07:00:00,UgwDK_XU-ImiyVCMzLZ4AaABAg,@topan80,impian terbesarNya adalah masa kampanye..yang terus menerus,0,Netral
2026-01-25 07:00:00,UgxI9czHWzc1RLFiSml4AaABAg,@AndiSyallaby,"amerika israel sdh mlecehkan pbb ..
mreka mbuat tipu2 damai di gaza ..
byk yga mau ikuti, jgn sampai  jadi antek amerika israel di gaza ? ..
buktikan kdamaian di gaza, anggaran nya jgn sampe sia2 ..",-5,Negatif
2026-01-25 07:00:00,Ugyb-9vJwPVtnnAtSbp4AaABAg,@salamikitchen8583,"Zaman orba kalo gak sejalan dgn pemerintah di bilang PKI, komunis skrg di pemerintshan Prabowo berbeda aja dgn pemerintah adalah"" Antek asing"" Musuh bersama 😂😂😂",-5,Negatif
2026-01-25 07:00:00,UgwqW4bRiqzBgHBGyKZ4AaABAg,@rosdianaramli6940,KTP Indonesia di bocorkan ke asing🤣🤣🤣🤣,-1,Negatif
2026-01-25 07:00:00,Ugxu_oCfYc07HSPPynN4AaABAg,@realmartin7492,Paradox Prabowo dan Solusinya,0,Netral
2026-01-25 07:00:00,UgxPE1r_KMKoRtmtKrB4AaABAg,@blacknemesis6781,Gw sih yakin rezim Prabowo ini bkln sama kelakuan & nasibnya kyk mertuanya. Ayoo paaakk segera berlakukan semua UU yg merepresi kebebasan berpendapat agar bpk bs jln2 lg ke Yordania.,1,Positif
2026-01-25 07:00:00,UgzZsk_hAqDYbodN1Bh4AaABAg,@DocWilds_Ideas,kemudian beliau mesra sama kakek trump..... hipokrit ga ya?,-1,Negatif
2026-01-25 07:00:00,Ugyu_r51XMu4FVNbvfp4AaABAg,@rosdianaramli6940,Dikit2 antek2 asing dr dulu🤣🤣🤣🤣🤣,-2,Negatif
2026-01-25 07:00:00,UgwY40HMUpZ0skdHEXV4AaABAg,@Pejuangakalsehat399,"""Hari gini masih percaya para gerombolan pejabat Konoha!?!""😂😂🙃🙃🤡🤡🤡🤡🙃🙃😄",0,Netral
2026-01-25 07:00:00,Ugx7NFBCDdifuzCEdQh4AaABAg,@gisrohtondo6541,semoga panjang umur & sehat selalau tetap semangat menyuarakan kebenaran & kejujuran & keadilan walaupun pahit....,1,Positif
2026-01-25 07:00:00,UgzGU3aFW2NY-EpSzAJ4AaABAg,@pangerannaenggolan1309,Wowo ngomong asing tiap bulan  ke luar negeri otak ya dimana,-2,Negatif
2026-01-25 07:00:00,UgxKjqE1iSSl2SL7OmB4AaABAg,@Ombahku,"Selama satu dekade pemerintahan Jokowi, berkembang pola sistematis berupa propaganda, stigmatisasi, dan labelisasi terhadap kelompok maupun individu yang kritis terhadap kebijakan pemerintah. Kritik tidak dihadapi melalui perdebatan kebijakan yang rasional, melainkan dibingkai sebagai ancaman ideologis dan sosial.

Berbagai label dilekatkan secara serampangan kepada para pengkritik, antara lain: Wahabi, pendukung khilafah, HTI, FPI, radikal, ekstremis, teroris, intoleran, kadrun, Yaman, imigran, hingga tuduhan sebagai kelompok anti-Pancasila, anti-NKRI, dan anti-Bhinneka Tunggal Ika. Label-label tersebut bukan berfungsi untuk menjelaskan realitas, melainkan untuk membunuh legitimasi kritik dan menciptakan ketakutan di ruang publik.

Memasuki pemerintahan Prabowo, pola ini tidak menghilang, melainkan berubah wajah. Stigmatisasi tidak lagi berpusat pada isu agama atau ideologi domestik, tetapi bergeser ke narasi ancaman asing. Kritik terhadap kebijakan pemerintah kerap dilabeli sebagai ulah antek-antek asing, LSM bayaran, agenda global, atau propaganda asing yang dianggap mengganggu kedaulatan nasional.

Meski narasinya berbeda, esensinya tetap sama:
kritik dipersonalisasi dan dicurigai, bukan dibantah secara substansial.",-11,Negatif
2026-01-25 07:00:00,UgyipgUqLkJsysSbBi14AaABAg,@anihsuhaenih3159,"Jaman orba klo ada yg berlawanan dg pemerintah akan dibilang antek pki....
Sekarang kalau ada yg ingin makzulkan fufufafa akan dituduh antek asing...",-5,Negatif
2026-01-25 07:00:00,Ugyv5kwW9R6jwyZ2r6d4AaABAg,@grandneoplus5905,Saya hanya rakyat kecil begini terserahlah apa maunya penguasa,0,Netral
2026-01-25 07:00:00,UgwtpLowk2zQJwbR0H94AaABAg,@rahmadali4807,Narasi antek asing hny utk melabeli lawan politik dan rkyt kritis thd jokowi .,-1,Negatif
2026-01-25 07:00:00,UgwFZ8_5iBJCrrGZ2Bt4AaABAg,@nyonyonkquu433,"Antek asing digiring, padahal lingkaranmya melebihi antek asing 😂😂",-4,Negatif
2026-01-25 07:00:00,UgxU0TXvw3gUTq00k5p4AaABAg,@Ombahku,"Sejak lama Prabowo secara konsisten membangun citra dan personal branding sebagai representasi nasionalisme sejati. Dalam konstruksi politik semacam ini, nasionalisme selalu membutuhkan lawan, dan “asing” menjadi antitesis yang paling efektif.

Prabowo sangat menyadari bahwa nasionalisme adalah aset politik terbesarnya. Karena itu, dibangunlah kerangka berpikir yang sederhana namun kuat secara emosional :
➡️Pemerintah = nasional dan patriotik
➡️ Pengkritik = pro-asing atau kepanjangan tangan kepentingan asing
➡️ Kritik = ancaman terhadap kedaulatan negara

Kerangka ini bukan ditujukan untuk memperkaya perdebatan kebijakan, melainkan untuk mendeligitimasi kritik sejak awal, bahkan sebelum substansinya dibahas.",-1,Negatif
2026-01-25 07:00:00,Ugzok8cXJC33wb1rahl4AaABAg,@AndiAzhar-q7q,"Yaa Allah bimbinglah bapak Prabowo Subianto dalam menjalankan tugasnya sebagai presiden Indonesia, wujudkan semua keinginan dan cita-citanya untuk kebaikan bangsa dan rakyat Indonesia, dan lindungilah dia dari segala mara bahaya dan kejahatan yang datang kepadanya dan singkirkan orang2 yg tidak setia kepada negara dan rakyat Indonesia..I ❤ president Prabowo Subianto 🥰😘😍",-1,Negatif
2026-01-25 07:00:00,UgyTgq5Ng2EXM3XBpK14AaABAg,@Yerexgank2,TITIT TITIT😂,0,Netral
2026-01-25 07:00:00,UgznIpkLKstx1HwWwwB4AaABAg,@AnggelPutraPratama28,"Pemerintah Indonesia, sok membatasi isi media sosial tapi gagal melindungi data warga negaranya sendiri.",0,Netral
2026-01-25 07:00:00,Ugxhx4E-llGML0B0MT14AaABAg,@nasionaliskiri706a,"Ngomong antel asing mulu, padahal mungkin antek asingnya ada di pemerintahan dan lembaga negara. Kalo cuma ngomong antek asing doang tapi tak melakukan apa apa ya cuma omon omon doang.",-7,Negatif
